% Yield (g): 16667.8
% Batch time (h): 54
%
% 1 - Time
% 2 - Cell mass concentration (g/l)
% 3 - Substrate concentration (g/l)
% 4 - Product concentration (g/l)
% 5 - Broth volume (l)
% 6 - Specific growth rate
% 7 - Specific productivity
% 8 - Feed rate -control- (g/l)

49.4277 15.0343 0.238904 85.78 171.979 0.0333902 0.159973 5.75172
49.4922 15.0342 0.238177 85.7501 172.35 0.0333512 0.159688 5.75739
49.5566 15.0342 0.237454 85.7202 172.721 0.0333123 0.159403 5.76306
49.621 15.0341 0.236735 85.6904 173.092 0.0332735 0.15912 5.76872
49.6853 15.034 0.23602 85.6605 173.463 0.0332348 0.158837 5.77437
49.7496 15.034 0.23531 85.6307 173.835 0.0331962 0.158556 5.78002
49.8139 15.0339 0.234604 85.601 174.206 0.0331577 0.158275 5.78566
49.8781 15.0339 0.233901 85.5712 174.578 0.0331193 0.157996 5.79129
49.9423 15.0338 0.233203 85.5415 174.95 0.033081 0.157718 5.79692
50.0064 15.0338 0.232509 85.5118 175.322 0.0330428 0.15744 5.80254
50.0705 15.0337 0.231819 85.4821 175.694 0.0330047 0.157164 5.80815
50.1345 15.0337 0.231133 85.4524 176.066 0.0329667 0.156889 5.81376
50.1985 15.0336 0.230451 85.4228 176.438 0.0329288 0.156614 5.81935
50.2625 15.0336 0.229772 85.3932 176.811 0.032891 0.156341 5.82495
50.3264 15.0335 0.229098 85.3636 177.183 0.0328533 0.156069 5.83053
50.3903 15.0335 0.228427 85.334 177.556 0.0328156 0.155797 5.83611
50.4542 15.0334 0.22776 85.3045 177.929 0.0327781 0.155527 5.84168
50.518 15.0334 0.227097 85.275 178.302 0.0327407 0.155257 5.84725
50.5818 15.0333 0.226438 85.2455 178.675 0.0327034 0.154989 5.85281
50.6455 15.0333 0.225782 85.216 179.048 0.0326662 0.154721 5.85836
50.7092 15.0332 0.22513 85.1865 179.422 0.032629 0.154455 5.86391
50.7729 15.0332 0.224482 85.1571 179.795 0.032592 0.154189 5.86944
50.8365 15.0331 0.223837 85.1277 180.169 0.032555 0.153924 5.87498
50.9001 15.0331 0.223196 85.0984 180.543 0.0325182 0.153661 5.8805
50.9637 15.033 0.222558 85.069 180.917 0.0324814 0.153398 5.88602
51.0272 15.033 0.221924 85.0397 181.291 0.0324448 0.153136 5.89154
51.0907 15.0329 0.221293 85.0104 181.665 0.0324082 0.152875 5.89704
51.1542 15.0329 0.220666 84.9811 182.039 0.0323717 0.152615 5.90254
51.2176 15.0328 0.220042 84.9519 182.414 0.0323353 0.152356 5.90804
51.281 15.0328 0.219421 84.9227 182.788 0.032299 0.152098 5.91353
51.3443 15.0327 0.218804 84.8935 183.163 0.0322628 0.15184 5.91901
51.4076 15.0327 0.21819 84.8643 183.538 0.0322267 0.151584 5.92449
51.4709 15.0326 0.21758 84.8351 183.913 0.0321906 0.151328 5.92995
51.5342 15.0326 0.216973 84.806 184.288 0.0321547 0.151073 5.93542
51.5974 15.0325 0.216369 84.7769 184.664 0.0321188 0.15082 5.94087
51.6605 15.0325 0.215768 84.7479 185.039 0.0320831 0.150567 5.94633
51.7237 15.0324 0.215171 84.7188 185.415 0.0320474 0.150315 5.95177
51.7868 15.0324 0.214576 84.6898 185.791 0.0320118 0.150063 5.95721
51.8499 15.0323 0.213985 84.6608 186.166 0.0319763 0.149813 5.96264
51.9129 15.0323 0.213397 84.6319 186.543 0.0319409 0.149563 5.96807
51.9759 15.0322 0.212812 84.6029 186.919 0.0319056 0.149315 5.97349
52.0389 15.0322 0.21223 84.574 187.295 0.0318703 0.149067 5.9789
52.1018 15.0321 0.211651 84.5451 187.672 0.0318351 0.14882 5.98431
52.1648 15.0321 0.211075 84.5163 188.048 0.0318001 0.148574 5.98972
52.2276 15.032 0.210502 84.4874 188.425 0.0317651 0.148329 5.99511
52.2905 15.032 0.209933 84.4586 188.802 0.0317302 0.148084 6.0005
52.3533 15.0319 0.209366 84.4298 189.179 0.0316953 0.14784 6.00589
52.4161 15.0319 0.208802 84.4011 189.556 0.0316606 0.147597 6.01127
52.4788 15.0318 0.208241 84.3723 189.934 0.031626 0.147355 6.01664
52.5416 15.0318 0.207682 84.3436 190.311 0.0315914 0.147114 6.02201
52.6043 15.0317 0.207127 84.315 190.689 0.0315569 0.146874 6.02737
52.6669 15.0317 0.206574 84.2863 191.067 0.0315225 0.146634 6.03273
52.7296 15.0316 0.206025 84.2577 191.445 0.0314881 0.146395 6.03808
52.7922 15.0316 0.205478 84.2291 191.823 0.0314539 0.146157 6.04342
52.8547 15.0315 0.204934 84.2005 192.202 0.0314197 0.14592 6.04876
52.9173 15.0315 0.204392 84.172 192.58 0.0313856 0.145683 6.0541
52.9798 15.0314 0.203854 84.1435 192.959 0.0313516 0.145448 6.05942
53.0423 15.0314 0.203318 84.115 193.337 0.0313177 0.145213 6.06475
53.1047 15.0313 0.202785 84.0865 193.716 0.0312839 0.144978 6.07006
53.1672 15.0313 0.202254 84.0581 194.095 0.0312501 0.144745 6.07537
53.2296 15.0312 0.201726 84.0297 194.475 0.0312164 0.144512 6.08068
53.2919 15.0312 0.201201 84.0013 194.854 0.0311828 0.14428 6.08598
53.3543 15.0312 0.200678 83.9729 195.234 0.0311492 0.144049 6.09127
53.4166 15.0311 0.200158 83.9446 195.613 0.0311158 0.143819 6.09656
53.4789 15.0311 0.19964 83.9163 195.993 0.0310824 0.143589 6.10184
53.5411 15.031 0.199125 83.888 196.373 0.0310491 0.14336 6.10712
53.6033 15.031 0.198613 83.8598 196.753 0.0310159 0.143132 6.11239
53.6655 15.0309 0.198103 83.8316 197.134 0.0309827 0.142905 6.11766
53.7277 15.0309 0.197595 83.8034 197.514 0.0309497 0.142678 6.12292
53.7899 15.0308 0.19709 83.7752 197.895 0.0309167 0.142452 6.12818
53.852 15.0308 0.196588 83.7471 198.276 0.0308837 0.142227 6.13343
53.9141 15.0307 0.196088 83.719 198.657 0.0308509 0.142002 6.13868
53.9761 15.0307 0.19559 83.6909 199.038 0.0308181 0.141778 6.14392
54 15.0307 0.195399 83.6801 199.185 0.0308055 0.141692 6.14593
